93,1,3,0,1,1,0,0,-55555,0,-55555,0,3
94,1,2,1,1,0,0,0,-55555,1,-55555,1,4
95,1,2,0,0,1,0,0,-55555,0,-55555,0,3
96,1,5,0,1,1,1,1,-55555,1,-55555,1,5
97,1,4,1,1,1,1,1,-55555,1,-55555,1,5
98,1,4,0,1,1,1,1,-55555,1,-55555,1,6
99,1,5,1,1,1,1,1,-55555,1,-55555,2,5
100,1,2,0,0,1,0,1,-55555,1,-55555,2,3
101,1,4,1,0,1,1,1,-55555,1,-55555,2,4
102,1,2,0,1,0,0,0,-55555,0,-55555,0,2
103,1,5,0,0,1,0,1,-55555,1,-55555,1,3
104,1,3,0,1,1,1,1,-55555,1,-55555,2,6
105,1,2,0,0,1,1,1,-55555,1,-55555,2,5
106,1,4,1,0,0,1,1,-55555,0,-55555,2,3
107,1,5,1,1,1,0,1,-55555,0,-55555,1,3
108,1,4,1,1,1,1,1,-55555,1,-55555,0,4
109,1,2,1,1,1,1,1,-55555,1,-55555,1,4
110,1,3,0,0,1,1,1,-55555,1,-55555,1,5
111,1,5,0,1,1,1,1,-55555,1,-55555,0,5
112,1,4,0,0,1,1,1,-55555,1,-55555,2,5
113,1,5,0,1,1,1,0,-55555,1,-55555,1,3
114,1,2,0,1,0,0,0,-55555,0,-55555,0,2
115,1,3,0,1,0,0,0,-55555,0,-55555,1,2
116,1,2,0,1,1,0,1,-55555,0,-55555,0,3
117,1,4,1,0,1,0,1,-55555,1,-55555,2,4
118,1,4,0,1,1,1,1,-55555,0,-55555,0,5
119,1,3,1,0,1,0,1,-55555,1,-55555,1,4
120,1,5,1,0,1,1,1,-55555,0,-55555,1,5
121,1,5,0,0,0,1,0,-55555,0,-55555,0,4
122,1,4,1,0,1,0,0,-55555,0,-55555,0,4
123,1,4,0,1,1,0,0,-55555,0,-55555,2,3
124,1,3,1,0,1,1,1,-55555,1,-55555,0,4
125,1,2,0,1,1,1,1,-55555,1,-55555,1,5
126,1,3,0,0,1,1,1,-55555,1,-55555,2,6
127,1,5,1,1,1,1,1,-55555,1,-55555,1,5
128,1,4,1,0,0,1,1,-55555,1,-55555,2,4
129,1,2,0,1,0,1,0,-55555,0,-55555,0,4
130,1,2,1,1,1,1,1,-55555,1,-55555,2,6
131,1,5,1,1,1,1,1,-55555,1,-55555,2,5
132,1,5,0,0,1,0,0,-55555,0,-55555,0,3
133,1,2,1,1,0,0,0,-55555,0,-55555,1,2
134,1,5,1,1,1,1,1,-55555,1,-55555,2,6
135,1,5,1,1,1,0,1,-55555,0,-55555,0,2
136,1,2,1,1,0,0,0,-55555,0,-55555,0,2
137,1,3,1,1,1,1,1,-55555,1,-55555,1,3
138,1,4,0,0,1,1,1,-55555,0,-55555,0,4
139,1,4,1,1,1,0,1,-55555,0,-55555,1,3
140,1,3,0,1,1,0,1,-55555,0,-55555,2,3
141,1,2,1,0,1,1,1,-55555,1,-55555,2,4
142,1,4,0,1,1,0,1,-55555,1,-55555,2,5
143,1,4,0,0,1,1,1,-55555,1,-55555,2,4
144,1,2,0,0,0,1,0,-55555,1,-55555,2,5
145,1,2,1,0,0,0,1,-55555,0,-55555,0,2
146,1,3,1,1,0,0,0,-55555,0,-55555,0,3
147,1,5,1,0,1,1,1,-55555,1,-55555,2,6
148,1,5,1,1,1,1,1,-55555,1,-55555,1,5
149,1,5,1,0,1,1,1,-55555,0,-55555,2,3
150,1,3,0,1,1,1,1,-55555,1,-55555,2,4
151,1,5,0,1,1,1,1,-55555,1,-55555,2,6
152,1,4,1,0,0,0,1,-55555,0,-55555,0,3
153,1,4,0,1,1,1,1,-55555,1,-55555,2,6
154,1,3,1,0,1,0,1,-55555,0,-55555,0,3
155,1,3,1,0,1,0,1,-55555,1,-55555,2,3
156,1,5,1,0,1,0,1,-55555,1,-55555,0,4
157,1,2,1,1,1,1,0,-55555,0,-55555,0,4
158,1,2,1,0,1,1,1,-55555,1,-55555,2,5
159,1,5,1,0,1,1,1,-55555,1,-55555,1,4
160,1,5,0,1,1,0,0,-55555,0,-55555,0,3
161,1,3,1,0,0,0,0,-55555,0,-55555,1,3
162,1,3,1,0,1,1,0,-55555,1,-55555,0,3
163,1,2,0,0,1,0,1,-55555,0,-55555,0,3
164,1,3,0,1,0,0,1,-55555,1,-55555,1,4
165,1,2,1,0,0,0,0,-55555,0,-55555,0,1
166,1,4,0,1,1,1,0,-55555,0,-55555,1,4
167,1,3,0,1,1,1,1,-55555,1,-55555,2,6
168,1,3,1,1,0,0,0,-55555,0,-55555,0,3
169,1,4,0,0,1,1,1,-55555,1,-55555,1,6
170,1,3,1,1,0,1,0,-55555,0,-55555,1,3
171,1,5,1,1,1,1,1,-55555,0,-55555,0,4
172,1,2,1,0,1,0,0,-55555,0,-55555,0,4
173,1,2,0,1,1,1,1,-55555,1,-55555,2,5
174,1,5,1,0,1,1,1,-55555,1,-55555,2,5
175,1,3,1,0,1,1,1,-55555,1,-55555,2,4
176,1,4,0,0,1,1,1,-55555,0,-55555,1,3
177,1,5,1,1,1,1,1,-55555,1,-55555,2,5
178,1,4,1,1,1,1,1,-55555,1,-55555,2,6
179,1,5,1,0,1,0,1,-55555,1,-55555,1,5
180,1,3,1,0,0,0,1,-55555,1,-55555,2,3
181,1,3,0,0,1,0,1,-55555,0,-55555,1,4
182,1,2,0,1,0,1,0,-55555,0,-55555,1,3
183,1,4,0,1,1,1,1,-55555,1,-55555,2,5
184,1,2,0,1,0,1,1,-55555,1,-55555,1,3
185,1,4,0,0,1,1,1,-55555,1,-55555,1,5
186,1,4,0,0,1,1,1,-55555,1,-55555,2,6
187,1,4,0,0,0,0,0,-55555,0,-55555,0,3
188,1,4,1,1,1,1,1,-55555,1,-55555,2,4
189,1,4,0,0,1,1,0,-55555,1,-55555,2,4
190,1,3,0,0,1,0,0,-55555,0,-55555,1,4
191,1,2,0,0,1,1,0,-55555,0,-55555,0,3
192,1,4,1,1,1,1,1,-55555,0,-55555,1,4
193,1,5,1,1,1,1,0,-55555,1,-55555,0,3
194,1,2,1,0,1,1,1,-55555,1,-55555,1,5
195,1,3,1,0,1,1,1,-55555,1,-55555,2,4
196,1,3,1,1,0,1,0,-55555,1,-55555,2,5
197,1,3,1,1,1,1,1,-55555,1,-55555,2,4
198,1,2,0,1,1,0,0,-55555,0,-55555,2,3
199,1,4,0,0,1,1,1,-55555,1,-55555,2,6
200,1,5,1,1,1,1,1,-55555,1,-55555,0,5
201,1,5,0,0,1,0,1,-55555,0,-55555,0,3
202,1,2,1,0,0,1,0,-55555,0,-55555,1,2
203,1,2,0,1,1,1,0,-55555,0,-55555,0,4
204,1,4,1,1,0,0,1,-55555,0,-55555,0,2
205,1,5,0,0,1,0,1,-55555,1,-55555,2,4
206,1,5,1,0,1,1,1,-55555,1,-55555,2,5
207,1,3,0,0,1,0,1,-55555,1,-55555,2,5
208,1,2,1,0,1,1,0,-55555,0,-55555,0,3
209,1,4,1,0,1,1,1,-55555,0,-55555,1,4
210,1,4,0,1,1,1,1,-55555,1,-55555,2,5
211,1,4,0,1,1,0,1,-55555,1,-55555,2,3
212,1,3,1,0,0,0,1,-55555,1,-55555,0,3
213,1,4,1,1,0,1,0,-55555,1,-55555,1,4
214,1,5,1,0,1,0,1,-55555,1,-55555,1,5
215,1,2,0,1,1,0,1,-55555,1,-55555,2,4
216,1,5,0,1,1,1,1,-55555,1,-55555,2,6
217,1,4,1,0,1,1,1,-55555,1,-55555,1,4
218,1,5,0,1,1,0,0,-55555,1,-55555,0,4
219,1,5,0,1,1,1,1,-55555,1,-55555,2,4
220,1,4,1,0,1,1,1,-55555,1,-55555,2,5
221,1,4,0,1,1,1,1,-55555,1,-55555,2,4
222,1,3,0,0,1,1,1,-55555,1,-55555,1,3
223,1,3,0,1,1,1,1,-55555,1,-55555,2,5
224,1,3,1,1,1,1,0,-55555,1,-55555,2,4
225,1,4,1,1,0,0,0,-55555,0,-55555,0,3
226,1,5,1,0,1,1,1,-55555,1,-55555,2,5
227,1,3,1,1,0,0,0,-55555,0,-55555,0,3
228,1,2,1,0,1,0,0,-55555,0,-55555,0,2
229,1,5,1,1,1,0,1,-55555,0,-55555,2,3
230,1,3,0,0,1,1,1,-55555,1,-55555,2,4
231,1,2,1,0,1,0,0,-55555,1,-55555,1,4
232,1,2,1,1,1,1,1,-55555,0,-55555,1,5
233,1,3,1,1,1,1,1,-55555,0,-55555,1,4
234,1,3,0,0,1,0,1,-55555,1,-55555,0,4
235,1,4,0,1,1,1,1,-55555,0,-55555,0,3
236,1,4,0,1,1,1,1,-55555,1,-55555,2,5
237,1,3,0,1,1,1,1,-55555,1,-55555,1,4
238,1,4,0,1,1,0,1,-55555,1,-55555,1,3
239,1,3,0,1,1,0,0,-55555,0,-55555,1,2
240,1,3,0,0,0,1,1,-55555,1,-55555,0,3
241,1,5,1,0,1,1,1,-55555,1,-55555,2,7
242,1,5,0,1,1,1,1,-55555,1,-55555,1,5
243,1,2,1,0,0,1,0,-55555,1,-55555,2,4
244,1,2,1,0,1,1,1,-55555,1,-55555,1,5
245,1,5,0,0,0,0,0,-55555,0,-55555,0,2
246,1,4,1,0,1,0,1,-55555,0,-55555,0,3
247,1,5,1,1,0,0,1,-55555,1,-55555,1,3
248,1,4,0,0,1,0,1,-55555,0,-55555,1,3
249,1,4,1,0,1,1,1,-55555,1,-55555,1,5
250,1,3,1,0,1,1,1,-55555,1,-55555,2,6
251,2,10,0,1,-55555,-55555,1,1,1,-55555,1,8
252,2,10,1,1,-55555,-55555,1,1,1,-55555,1,7
253,2,6,1,0,-55555,-55555,1,1,1,-55555,2,8
254,2,8,0,1,-55555,-55555,1,1,1,-55555,2,8
255,2,10,0,1,-55555,-55555,1,1,1,-55555,1,9
256,2,10,0,1,-55555,-55555,1,1,1,-55555,2,9
257,2,8,1,1,-55555,-55555,1,1,1,-55555,2,8
258,2,8,0,0,-55555,-55555,1,1,1,-55555,2,8
259,2,10,0,1,-55555,-55555,1,1,1,-55555,2,7
260,2,4,1,1,-55555,-55555,1,1,1,-55555,2,5
261,2,10,1,1,-55555,-55555,1,1,1,-55555,2,7
262,2,6,1,1,-55555,-55555,1,1,1,-55555,1,6
263,2,8,1,0,-55555,-55555,1,1,1,-55555,2,9
264,2,8,0,0,-55555,-55555,1,1,1,-55555,1,8
265,2,8,0,1,-55555,-55555,1,0,1,-55555,2,5
266,2,4,1,0,-55555,-55555,1,1,1,-55555,2,7
267,2,8,0,0,-55555,-55555,1,1,1,-55555,2,9
268,2,4,0,1,-55555,-55555,1,1,1,-55555,2,4
269,2,4,1,1,-55555,-55555,0,1,1,-55555,2,4
270,2,10,1,1,-55555,-55555,1,1,0,-55555,2,6
271,2,8,0,0,-55555,-55555,1,1,1,-55555,2,8
272,2,4,0,0,-55555,-55555,1,1,1,-55555,1,5
273,2,8,0,0,-55555,-55555,1,1,1,-55555,1,8
274,2,10,1,0,-55555,-55555,1,1,1,-55555,0,8
275,2,10,1,1,-55555,-55555,1,1,1,-55555,2,9
276,2,4,0,0,-55555,-55555,0,1,0,-55555,1,3
277,2,4,1,0,-55555,-55555,1,0,1,-55555,2,4
278,2,4,0,0,-55555,-55555,0,1,0,-55555,0,4
279,2,6,0,0,-55555,-55555,1,1,0,-55555,2,4
280,2,8,1,1,-55555,-55555,1,1,1,-55555,1,4
281,2,6,1,1,-55555,-55555,1,0,0,-55555,1,4
282,2,8,1,0,-55555,-55555,1,1,1,-55555,1,7
283,2,8,1,0,-55555,-55555,1,1,1,-55555,2,7
284,2,8,0,1,-55555,-55555,1,1,1,-55555,2,7
285,2,6,0,0,-55555,-55555,1,0,1,-55555,2,6
286,2,6,1,0,-55555,-55555,1,1,1,-55555,2,8
287,2,6,0,1,-55555,-55555,1,1,1,-55555,2,7
288,2,6,1,0,-55555,-55555,1,0,0,-55555,2,5
289,2,10,0,0,-55555,-55555,1,1,1,-55555,1,8
290,2,4,1,0,-55555,-55555,1,1,1,-55555,2,6
291,2,6,0,1,-55555,-55555,1,1,1,-55555,1,5
292,2,6,1,0,-55555,-55555,1,1,1,-55555,2,5
293,2,6,1,1,-55555,-55555,1,1,1,-55555,1,6
294,2,6,0,0,-55555,-55555,1,1,1,-55555,2,6
295,2,6,0,0,-55555,-55555,0,0,0,-55555,0,3
296,2,6,0,0,-55555,-55555,1,1,1,-55555,2,5
297,2,10,0,1,-55555,-55555,1,1,1,-55555,0,8
298,2,8,0,1,-55555,-55555,1,1,1,-55555,2,7
299,2,4,0,1,-55555,-55555,1,1,0,-55555,0,4
300,2,4,1,1,-55555,-55555,1,1,1,-55555,1,6
301,2,4,1,1,-55555,-55555,1,1,1,-55555,2,7
302,2,8,0,0,-55555,-55555,1,1,1,-55555,0,6
303,2,8,1,0,-55555,-55555,1,1,1,-55555,1,8
304,2,6,1,1,-55555,-55555,1,1,0,-55555,0,5
305,2,10,0,1,-55555,-55555,1,1,1,-55555,2,7
306,2,6,1,0,-55555,-55555,1,0,0,-55555,0,4
307,2,4,0,1,-55555,-55555,0,0,0,-55555,1,2
308,2,4,1,1,-55555,-55555,1,1,1,-55555,2,5
309,2,6,0,0,-55555,-55555,1,1,1,-55555,2,6
310,2,8,0,1,-55555,-55555,1,1,1,-55555,2,8
311,2,4,0,1,-55555,-55555,0,1,1,-55555,0,5
312,2,10,0,1,-55555,-55555,1,1,1,-55555,0,7
313,2,10,1,0,-55555,-55555,1,1,1,-55555,2,9
314,2,8,0,0,-55555,-55555,1,1,1,-55555,2,8
315,2,10,0,1,-55555,-55555,1,1,1,-55555,2,7
316,2,8,0,1,-55555,-55555,1,1,1,-55555,2,7
317,2,10,0,0,-55555,-55555,1,1,1,-55555,2,7
318,2,10,1,1,-55555,-55555,1,0,1,-55555,2,6
319,2,10,1,0,-55555,-55555,1,1,0,-55555,0,6
320,2,6,1,1,-55555,-55555,1,1,1,-55555,2,6
321,2,6,1,1,-55555,-55555,1,0,0,-55555,0,5
322,2,8,1,1,-55555,-55555,1,1,1,-55555,2,8
323,2,6,0,1,-55555,-55555,0,1,0,-55555,1,4
324,2,6,0,0,-55555,-55555,1,1,1,-55555,1,6
325,2,4,1,0,-55555,-55555,1,1,0,-55555,2,4
326,2,10,0,0,-55555,-55555,1,1,1,-55555,2,9
327,2,10,0,1,-55555,-55555,1,1,1,-55555,2,7
328,2,6,1,1,-55555,-55555,1,1,1,-55555,2,7
329,2,6,1,1,-55555,-55555,1,0,1,-55555,2,6
330,2,8,0,1,-55555,-55555,1,1,1,-55555,2,7
331,2,10,0,1,-55555,-55555,1,1,1,-55555,2,8
332,2,4,1,1,-55555,-55555,1,0,0,-55555,0,3
333,2,6,0,1,-55555,-55555,1,1,1,-55555,2,6
334,2,4,1,1,-55555,-55555,1,0,1,-55555,0,4
335,2,8,0,0,-55555,-55555,1,1,0,-55555,1,5
336,2,6,0,1,-55555,-55555,1,1,1,-55555,2,5
337,2,8,1,1,-55555,-55555,1,1,1,-55555,2,7
338,2,10,1,1,-55555,-55555,1,1,1,-55555,2,9
339,2,4,1,1,-55555,-55555,1,1,1,-55555,2,4
340,2,10,0,1,-55555,-55555,1,0,1,-55555,2,6
341,2,8,0,0,-55555,-55555,1,1,1,-55555,2,5
342,2,10,0,0,-55555,-55555,1,1,1,-55555,2,9
343,2,4,1,0,-55555,-55555,1,1,1,-55555,2,6
344,2,6,0,0,-55555,-55555,1,1,1,-55555,2,7
345,2,4,1,0,-55555,-55555,1,1,0,-55555,0,3
346,2,6,0,1,-55555,-55555,1,1,1,-55555,2,7
347,2,6,1,0,-55555,-55555,0,1,0,-55555,0,3
348,2,10,0,1,-55555,-55555,1,1,1,-55555,2,7
349,2,8,1,1,-55555,-55555,1,1,1,-55555,1,6
350,2,6,0,0,-55555,-55555,1,1,1,-55555,2,5
351,2,8,0,0,-55555,-55555,1,1,1,-55555,1,6
352,2,6,0,0,-55555,-55555,1,1,1,-55555,2,6
353,2,6,1,1,-55555,-55555,1,1,1,-55555,2,6
354,2,10,1,1,-55555,-55555,1,1,1,-55555,2,8
355,2,6,1,1,-55555,-55555,1,1,1,-55555,2,6
356,2,6,0,0,-55555,-55555,1,1,1,-55555,1,7
357,2,4,0,0,-55555,-55555,1,1,0,-55555,2,6
358,2,4,1,0,-55555,-55555,1,1,0,-55555,0,4
359,2,8,0,0,-55555,-55555,1,1,1,-55555,2,7
360,2,6,0,0,-55555,-55555,1,1,1,-55555,1,5
361,2,4,1,1,-55555,-55555,1,1,1,-55555,2,5
362,2,4,1,0,-55555,-55555,1,0,1,-55555,2,6
363,2,10,1,0,-55555,-55555,1,1,1,-55555,2,10
364,2,10,1,1,-55555,-55555,1,1,1,-55555,2,9
365,2,8,1,1,-55555,-55555,1,1,1,-55555,1,7
366,2,4,1,0,-55555,-55555,1,1,1,-55555,2,5
367,2,8,1,0,-55555,-55555,1,1,1,-55555,2,8
368,2,10,0,1,-55555,-55555,1,1,1,-55555,2,8
369,2,10,0,1,-55555,-55555,1,1,1,-55555,1,7
370,2,8,1,1,-55555,-55555,1,1,1,-55555,2,8
371,2,6,1,1,-55555,-55555,1,1,1,-55555,1,6
372,2,10,1,1,-55555,-55555,1,1,1,-55555,2,6
373,2,10,0,1,-55555,-55555,1,1,1,-55555,2,5
374,2,6,0,1,-55555,-55555,1,1,1,-55555,2,8
375,2,8,1,0,-55555,-55555,1,1,0,-55555,1,6
376,2,8,0,1,-55555,-55555,1,1,1,-55555,2,9
377,2,10,0,1,-55555,-55555,1,0,1,-55555,2,7
378,2,6,0,1,-55555,-55555,1,1,0,-55555,2,5
379,2,4,0,0,-55555,-55555,1,0,1,-55555,0,4
380,2,4,1,0,-55555,-55555,1,1,1,-55555,1,5
381,2,4,1,1,-55555,-55555,0,0,0,-55555,0,2
382,2,8,1,1,-55555,-55555,1,1,1,-55555,2,8
383,2,6,1,0,-55555,-55555,1,1,1,-55555,2,6
384,2,8,1,1,-55555,-55555,1,1,1,-55555,1,7
385,2,6,0,1,-55555,-55555,1,0,0,-55555,1,4
386,2,4,1,1,-55555,-55555,1,1,1,-55555,2,5
387,2,6,1,0,-55555,-55555,1,1,1,-55555,0,5
388,2,6,0,1,-55555,-55555,1,1,1,-55555,2,7
389,2,4,0,1,-55555,-55555,1,1,0,-55555,1,4
390,2,10,1,0,-55555,-55555,1,1,1,-55555,2,10
391,2,6,1,0,-55555,-55555,1,1,1,-55555,1,7
392,2,4,0,1,-55555,-55555,0,1,1,-55555,1,4
393,2,6,1,1,-55555,-55555,1,1,0,-55555,2,5
394,2,10,0,0,-55555,-55555,1,1,1,-55555,2,9
395,2,10,1,0,-55555,-55555,1,1,1,-55555,1,8
396,2,8,1,1,-55555,-55555,1,1,1,-55555,1,6
397,2,6,0,1,-55555,-55555,1,1,1,-55555,2,7
398,2,8,0,1,-55555,-55555,1,1,1,-55555,2,7
399,2,8,0,0,-55555,-55555,1,1,1,-55555,2,7
400,2,4,0,1,-55555,-55555,1,1,1,-55555,1,5
401,2,10,1,0,-55555,-55555,1,1,1,-55555,2,10
402,2,4,1,0,-55555,-55555,0,0,0,-55555,0,1
403,2,8,1,0,-55555,-55555,1,1,1,-55555,2,7
404,2,6,1,0,-55555,-55555,1,1,1,-55555,2,6
405,2,10,0,0,-55555,-55555,1,1,1,-55555,2,8
406,2,8,1,0,-55555,-55555,1,1,1,-55555,2,9
407,2,4,1,0,-55555,-55555,1,1,1,-55555,2,5
408,2,4,0,0,-55555,-55555,0,0,0,-55555,0,1
409,2,4,1,0,-55555,-55555,1,0,1,-55555,0,5
410,2,8,1,0,-55555,-55555,1,1,1,-55555,0,8
411,2,10,0,1,-55555,-55555,1,1,1,-55555,2,11
412,2,4,1,1,-55555,-55555,1,1,1,-55555,1,6
413,2,10,1,0,-55555,-55555,1,1,1,-55555,2,8
414,2,8,1,1,-55555,-55555,1,1,1,-55555,2,7
415,2,6,1,1,-55555,-55555,1,1,0,-55555,0,5
416,2,8,0,0,-55555,-55555,1,1,1,-55555,2,7
417,2,10,0,1,-55555,-55555,1,1,1,-55555,2,9
418,2,4,1,1,-55555,-55555,1,0,0,-55555,0,4
419,2,6,0,1,-55555,-55555,1,1,1,-55555,2,6
420,2,4,1,1,-55555,-55555,1,1,1,-55555,0,5
421,2,4,0,1,-55555,-55555,1,1,1,-55555,1,4
422,2,4,0,0,-55555,-55555,1,1,0,-55555,1,3
423,2,4,0,0,-55555,-55555,0,0,0,-55555,0,3
424,2,4,0,0,-55555,-55555,0,0,0,-55555,1,0
425,2,10,1,1,-55555,-55555,1,1,1,-55555,2,10
426,2,4,0,0,-55555,-55555,1,0,0,-55555,1,5
427,2,6,0,0,-55555,-55555,1,1,1,-55555,2,6
428,2,10,0,0,-55555,-55555,1,1,1,-55555,2,11
429,2,10,1,1,-55555,-55555,1,1,1,-55555,2,8
430,2,6,1,1,-55555,-55555,1,1,1,-55555,2,7
431,2,8,1,0,-55555,-55555,1,1,1,-55555,2,8
432,2,10,0,0,-55555,-55555,1,1,1,-55555,2,9
433,2,8,1,0,-55555,-55555,1,1,1,-55555,1,8
434,2,8,1,1,-55555,-55555,1,1,1,-55555,1,6
435,2,10,1,1,-55555,-55555,1,1,1,-55555,0,6
436,2,6,1,1,-55555,-55555,1,0,1,-55555,0,4
437,2,10,0,1,-55555,-55555,1,1,1,-55555,1,8
438,2,10,0,0,-55555,-55555,1,1,1,-55555,1,9
439,2,6,0,1,-55555,-55555,1,1,1,-55555,2,6
440,2,4,1,0,-55555,-55555,1,1,1,-55555,0,5
441,2,6,0,0,-55555,-55555,1,1,1,-55555,2,9
442,2,6,1,0,-55555,-55555,1,1,1,-55555,2,8
443,2,6,0,0,-55555,-55555,1,1,1,-55555,2,7
444,2,10,0,0,-55555,-55555,1,1,1,-55555,2,8
445,2,4,1,1,-55555,-55555,1,0,0,-55555,0,3
446,2,10,0,1,-55555,-55555,1,0,1,-55555,1,8
447,2,4,1,1,-55555,-55555,1,0,0,-55555,0,2
448,2,8,1,0,-55555,-55555,1,1,1,-55555,2,7
449,2,4,1,1,-55555,-55555,1,0,0,-55555,0,3
450,2,4,1,0,-55555,-55555,1,1,1,-55555,2,5
451,2,10,0,1,-55555,-55555,1,1,1,-55555,1,6
452,2,4,0,0,-55555,-55555,1,1,1,-55555,2,5
453,2,8,1,1,-55555,-55555,1,1,0,-55555,1,5
